Generation,Fitness
1,82.0674080260753
2,82.071182706493
3,82.0769855610674
4,82.0769855610674
5,82.0769855610674
6,82.0769855610674
7,82.0769855610674
8,82.0769855610674
9,82.0769855610674
10,82.0872783161086
11,82.0872783161086
12,82.0872783161086
13,82.0872783161086
14,82.0872783161086
15,82.0872783161086
16,82.0872783161086
17,82.0872783161086
18,82.0872783161086
19,82.0872783161086
20,82.0872783161086
21,82.0872783161086
22,82.0872783161086
23,82.0872783161086
24,82.16273122880439
25,82.16273122880439
26,82.16273122880439
27,84.27614113914566
28,84.27614113914566
29,84.27614113914566
30,84.27614113914566
31,84.27614113914566
32,84.27614113914566
33,84.27614113914566
34,84.27614113914566
35,84.27614113914566
36,84.27614113914566
37,84.27614113914566
38,84.27614113914566
39,84.27614113914566
40,84.27614113914566
41,84.27614113914566
42,84.27614113914566
43,84.27614113914566
44,84.27614113914566
45,84.27614113914566
46,84.27614113914566
47,84.27614113914566
48,84.27614113914566
49,84.27614113914566
50,84.27614113914566
51,84.27614113914566
52,84.27614113914566
53,84.27614113914566
54,84.27614113914566
55,84.27614113914566
56,84.27614113914566
57,84.27614113914566
58,84.27614113914566
59,84.27614113914566
60,84.27614113914566
61,84.27614113914566
62,84.27614113914566
63,84.27614113914566
64,84.27614113914566
65,84.27614113914566
66,84.27614113914566
67,84.27614113914566
68,84.27614113914566
69,84.27614113914566
70,84.27614113914566
71,84.27614113914566
72,84.27614113914566
73,84.27614113914566
74,84.27614113914566
75,84.27614113914566
76,84.27614113914566
77,84.27614113914566
78,84.27614113914566
79,84.27614113914566
80,84.27614113914566
81,84.27614113914566
82,84.27614113914566
83,84.27614113914566
84,84.27614113914566
85,84.27614113914566
86,84.27614113914566
87,84.27614113914566
88,84.27614113914566
89,84.27614113914566
90,84.27614113914566
91,84.27614113914566
92,84.27614113914566
93,84.27614113914566
94,84.27614113914566
95,84.27614113914566
96,84.27614113914566
97,84.27614113914566
98,84.27614113914566
99,84.27614113914566
100,84.27614113914566
101,84.27614113914566
102,84.27614113914566
103,84.27614113914566
104,84.27614113914566
105,84.27614113914566
106,84.27614113914566
107,84.27614113914566
108,84.27614113914566
109,84.27614113914566
110,84.27614113914566
111,84.27614113914566
112,84.27614113914566
113,84.27614113914566
114,84.27614113914566
115,84.27614113914566
116,84.27614113914566
117,84.27614113914566
118,84.27614113914566
119,84.27614113914566
120,84.27614113914566
121,84.27614113914566
122,84.27614113914566
123,84.27614113914566
124,84.27614113914566
125,84.27614113914566
126,84.27614113914566
127,84.27614113914566
128,84.27614113914566
129,84.27614113914566
130,84.27614113914566
131,84.27614113914566
132,84.27614113914566
133,84.27614113914566
134,84.27614113914566
135,84.27614113914566
136,84.27614113914566
137,84.27614113914566
138,84.27614113914566
139,84.27614113914566
140,84.27614113914566
141,84.27614113914566
142,84.27614113914566
143,84.27614113914566
144,84.27614113914566
145,84.27614113914566
146,84.27614113914566
147,84.27614113914566
148,84.27614113914566
149,84.27614113914566
150,84.27614113914566
151,84.27614113914566
152,84.27614113914566
153,84.27614113914566
154,84.27614113914566
155,84.27614113914566
156,84.27614113914566
157,84.27614113914566
158,84.27614113914566
159,84.27614113914566
160,84.27614113914566
161,84.27614113914566
162,84.27614113914566
163,84.27614113914566
164,84.27614113914566
165,84.27614113914566
166,84.27614113914566
167,84.27614113914566
168,84.27614113914566
169,84.27614113914566
170,84.27614113914566
171,84.27614113914566
172,84.27614113914566
173,84.27614113914566
174,84.27614113914566
175,84.27614113914566
176,84.27614113914566
177,84.27614113914566
178,84.27614113914566
179,84.27614113914566
180,84.27614113914566
181,84.27614113914566
182,84.27614113914566
183,84.27614113914566
184,84.27614113914566
185,84.27614113914566
186,84.27614113914566
187,84.27614113914566
188,84.27614113914566
189,84.27614113914566
190,84.27614113914566
191,84.27614113914566
192,84.27614113914566
193,84.27614113914566
194,84.27614113914566
195,84.27614113914566
196,84.27614113914566
197,84.27614113914566
198,84.27614113914566
199,84.27614113914566
200,84.27614113914566
201,84.27614113914566
202,84.27614113914566
203,84.27614113914566
204,84.27614113914566
205,84.27614113914566
206,84.27614113914566
207,84.27614113914566
208,84.27614113914566
209,84.27614113914566
210,84.27614113914566
211,84.27614113914566
212,84.27614113914566
213,84.27614113914566
214,84.27614113914566
215,84.27614113914566
216,84.27614113914566
217,84.27614113914566
218,84.27614113914566
219,84.27614113914566
220,84.27614113914566
221,84.27614113914566
222,84.27614113914566
223,84.27614113914566
224,84.27614113914566
225,84.27614113914566
226,84.27614113914566
227,84.27614113914566
228,84.27614113914566
229,84.27614113914566
230,84.27614113914566
231,84.27614113914566
232,84.27614113914566
233,84.27614113914566
234,84.27614113914566
235,84.27614113914566
236,84.27614113914566
237,84.27614113914566
238,84.27614113914566
239,84.27614113914566
240,84.27614113914566
241,84.27614113914566
242,84.27614113914566
243,84.27614113914566
244,84.27614113914566
245,84.27614113914566
246,84.27614113914566
247,84.27614113914566
248,84.27614113914566
249,84.27614113914566
250,84.27614113914566
251,84.27614113914566
252,84.27614113914566
253,84.27614113914566
254,84.27614113914566
255,84.27614113914566
256,84.27614113914566
257,84.27614113914566
258,84.27614113914566
259,84.27614113914566
260,84.27614113914566
261,84.27614113914566
262,84.27614113914566
263,84.27614113914566
264,84.27614113914566
265,84.27614113914566
266,84.27614113914566
267,84.27614113914566
268,84.27614113914566
269,84.27614113914566
270,84.27614113914566
271,84.27614113914566
272,84.27614113914566
273,84.27614113914566
274,84.27614113914566
275,84.27614113914566
276,84.27614113914566
277,84.27614113914566
278,84.27614113914566
279,84.27614113914566
280,84.27614113914566
281,84.27614113914566
282,84.27614113914566
283,84.27614113914566
284,84.27614113914566
285,84.27614113914566
286,84.27614113914566
287,84.27614113914566
288,84.27614113914566
289,84.27614113914566
290,84.27614113914566
291,84.27614113914566
292,84.27614113914566
293,84.27614113914566
294,84.27614113914566
295,84.27614113914566
296,84.27614113914566
297,84.27614113914566
298,84.27614113914566
299,84.27614113914566
300,84.27614113914566
301,84.27614113914566
302,84.27614113914566
303,84.27614113914566
304,84.27614113914566
305,84.27614113914566
306,84.27614113914566
307,84.27614113914566
308,84.27614113914566
309,84.27614113914566
310,84.27614113914566
311,84.27614113914566
312,84.27614113914566
313,84.27614113914566
314,84.27614113914566
