Generation,Fitness
1,82.06551640375015
2,82.07099711366767
3,82.08000789281496
4,82.08000789281496
5,82.08000789281496
6,82.08000789281496
7,82.08000789281496
8,82.08000789281496
9,82.08049253330925
10,82.08049253330925
11,82.08267019319408
12,82.08267019319408
13,82.08267019319408
14,82.08267019319408
15,82.08267019319408
16,82.08267019319408
17,82.08267019319408
18,82.08267019319408
19,82.08267019319408
20,82.08267019319408
21,82.08324567350681
22,82.08324567350681
23,82.08324567350681
24,82.08324567350681
25,82.08324567350681
26,82.08324567350681
27,82.08341582666735
28,82.08382758937701
29,82.08382758937701
30,82.08382758937701
31,82.08382758937701
32,82.08382758937701
33,82.08382758937701
34,82.08382758937701
35,82.08382758937701
36,82.08382758937701
37,82.08382758937701
38,82.08382758937701
39,82.08382758937701
40,82.08382758937701
41,82.08382758937701
42,82.08382758937701
43,82.08382758937701
44,82.08382758937701
45,82.08382758937701
46,82.08382758937701
47,82.08382758937701
48,82.08382758937701
49,82.08707261733996
50,82.08707261733996
51,82.08707261733996
52,82.42201347120826
53,82.42201347120826
54,82.42201347120826
55,82.42201347120826
56,82.42201347120826
57,82.42201347120826
58,82.42201347120826
59,82.42201347120826
60,82.42201347120826
61,82.42201347120826
62,82.42201347120826
63,82.42201347120826
64,82.42201347120826
65,82.42201347120826
66,82.42201347120826
67,82.42201347120826
68,82.42201347120826
69,82.42201347120826
70,82.42201347120826
71,82.42201347120826
72,82.42201347120826
73,82.42201347120826
74,82.51552747117796
75,82.51552747117796
76,82.51552747117796
77,82.51552747117796
78,82.51552747117796
79,82.51552747117796
80,82.51552747117796
81,82.51552747117796
82,82.51552747117796
83,82.51552747117796
84,82.51552747117796
85,82.51552747117796
86,82.51552747117796
87,82.51552747117796
88,82.51552747117796
89,82.51552747117796
90,82.51552747117796
91,82.51552747117796
92,82.51552747117796
93,82.51552747117796
94,82.51552747117796
95,82.51552747117796
96,82.51552747117796
97,82.51552747117796
98,82.51552747117796
99,82.51552747117796
100,82.51552747117796
101,82.51552747117796
102,82.51552747117796
103,82.51552747117796
104,82.51552747117796
105,82.85685076951735
106,83.1758616071981
107,83.1758616071981
108,83.1758616071981
109,83.1758616071981
110,83.1758616071981
111,83.1758616071981
112,83.1758616071981
113,83.24236624407246
114,83.24236624407246
115,83.24236624407246
116,83.24236624407246
117,90.35185125196833
118,90.35185125196833
119,90.35185125196833
120,90.35185125196833
121,90.35185125196833
122,90.35185125196833
123,90.35185125196833
124,90.35185125196833
125,90.35185125196833
126,90.35185125196833
127,90.35185125196833
128,90.35185125196833
129,90.35185125196833
130,90.35185125196833
131,90.35185125196833
132,90.35185125196833
133,90.35185125196833
134,90.35185125196833
135,90.35185125196833
136,90.35185125196833
137,90.35185125196833
138,90.35185125196833
139,90.35185125196833
140,90.35185125196833
141,90.35185125196833
142,90.35185125196833
143,90.35185125196833
144,90.35185125196833
145,90.35185125196833
146,90.35185125196833
147,90.35185125196833
148,90.35185125196833
149,90.35185125196833
150,90.35185125196833
151,90.35185125196833
152,90.35185125196833
153,90.35185125196833
154,90.35185125196833
155,90.35185125196833
156,90.35185125196833
157,90.35185125196833
158,90.35185125196833
159,90.35185125196833
160,90.35185125196833
161,90.35185125196833
162,90.35185125196833
163,90.35185125196833
164,90.35185125196833
165,90.35185125196833
166,90.35185125196833
167,90.35185125196833
168,90.35185125196833
169,90.35185125196833
170,90.35185125196833
171,90.35185125196833
172,90.35185125196833
173,90.35185125196833
174,90.35185125196833
175,90.35185125196833
176,90.35185125196833
177,90.35185125196833
178,90.35185125196833
179,90.35185125196833
180,90.35185125196833
181,90.35185125196833
182,90.35185125196833
183,90.35185125196833
184,90.35185125196833
185,90.35185125196833
186,90.35185125196833
187,90.35185125196833
188,90.35185125196833
189,90.35185125196833
190,90.35185125196833
191,90.35185125196833
192,90.35185125196833
193,90.35185125196833
194,90.35185125196833
195,90.35185125196833
196,90.35185125196833
197,90.35185125196833
198,90.35185125196833
199,90.35185125196833
200,90.35185125196833
201,90.35185125196833
202,90.35185125196833
203,90.35185125196833
204,90.35185125196833
205,90.35185125196833
206,90.35185125196833
207,90.35185125196833
208,90.35185125196833
209,90.35185125196833
210,90.35185125196833
211,90.35185125196833
212,90.35185125196833
213,90.35185125196833
214,90.35185125196833
215,90.35185125196833
216,90.35185125196833
217,90.35185125196833
218,90.35185125196833
219,90.35185125196833
220,90.35185125196833
221,90.35185125196833
222,90.35185125196833
223,90.35185125196833
224,90.35185125196833
225,90.35185125196833
226,90.35185125196833
227,90.35185125196833
228,90.35185125196833
229,90.35185125196833
230,90.35185125196833
231,90.35185125196833
232,90.35185125196833
233,90.35185125196833
234,90.35185125196833
235,90.35185125196833
236,90.35185125196833
237,90.35185125196833
238,90.35185125196833
239,90.35185125196833
240,90.35185125196833
241,90.35185125196833
242,90.35185125196833
243,90.35185125196833
244,90.35185125196833
245,90.35185125196833
246,90.35185125196833
247,90.35185125196833
248,90.35185125196833
249,90.35185125196833
250,90.35185125196833
251,90.35185125196833
252,90.35185125196833
253,90.35185125196833
254,90.35185125196833
255,90.35185125196833
256,90.35185125196833
257,90.35185125196833
258,90.35185125196833
259,90.35185125196833
260,90.35185125196833
261,90.35185125196833
262,90.35185125196833
263,90.35185125196833
264,90.35185125196833
265,90.35185125196833
266,90.35185125196833
267,90.35185125196833
268,90.35185125196833
269,90.35185125196833
270,90.35185125196833
271,90.35185125196833
272,90.35185125196833
273,90.35185125196833
